group_id,post_id,message,updated_time,reactions
296344504553547,401552250699438,"He is a reliable, trustworthy and well-respected leader here in SEG, who also won the pinnacle award last year for Integrity. He successfuly cemented our strong iOS development reputation in Mynt last year. He is also key in setting up the foundation of our SEG bootcamp system and several other process improvements in SEG. Home-growned, he embodies the culture and values of Novare, continually influencing and inspiring new generation software engineers, 7 years and counting. Congratulations John Gregory Jose, for your promotion as our new Software Engineering Manager! See you on your TM meeting (again)!",2019-05-16T23:19:52+0000,"{'100033417314482': 'WOW', '100032846050941': 'LIKE', '100032456537632': 'LIKE', '100036697923726': 'LIKE', '100036418432492': 'LIKE', '100032972164719': 'LIKE', '100035738800974': 'LIKE', '100032820759884': 'WOW', '100034933909552': 'LOVE', '100032836692530': 'LIKE', '100032640691147': 'LIKE', '100032874069420': 'LOVE', '100032923357077': 'LOVE', '100032779902733': 'LOVE', '100032851061591': 'LIKE', '100032859490933': 'LIKE', '100032826737693': 'LIKE', '100032936016283': 'LIKE', '100033003601979': 'LOVE', '100032957435343': 'LIKE', '100033014610760': 'LIKE', '100032934696538': 'LIKE', '100032453658491': 'WOW', '100032929386640': 'LIKE', '100032977530767': 'LOVE'}"
296344504553547,401529447368385,"Congratulations Benok Sapalicio, our new Sr. Solutions Engineer!

Benok joined the company November of 2017. He has advanced progressively in his role in the DSO department, among which where Pokemon Project, Data lake Expansion, BDO AppDynamics support.

On top of his assigned projects, he is also providing MIS support to our internal users, and has been a valuable support to the MIS cause.

In behalf of the DSO team we are very excited about his new role at the company.

Keep up the good work!",2019-05-16T23:19:24+0000,"{'100032456537632': 'LIKE', '100032874069420': 'LOVE', '100032976454223': 'LOVE', '100032473906158': 'LIKE', '100032846050941': 'LOVE', '100035564049812': 'LOVE', '100034933909552': 'WOW', '100032836692530': 'LIKE', '100032820759884': 'WOW', '100032737639728': 'LIKE', '100032826737693': 'LIKE', '100032923357077': 'LIKE', '100032859490933': 'LIKE', '100032636713015': 'LIKE', '100035036167800': 'LIKE', '100032971415480': 'LOVE', '100032830752877': 'LIKE', '100034503210924': 'LIKE', '100033084863985': 'WOW', '100032554938937': 'LIKE', '100032989292424': 'LOVE', '100032754074800': 'LIKE', '100032649611640': 'LOVE', '100032636461431': 'LIKE', '100032764787463': 'LIKE'}"
296344504553547,401512384036758,"Congratulations Thesa Fajardo, our new Senior Data Engineer (Admin)!

Thesa joined the company more than 2 years ago and has shown dedication in implementing all the tasks assigned to her. She has implemented various projects in Tableau from creating dashboards to implementing HA setup. 

On behalf of the DSO team we are very excited about her new role.

Keep up the good work Thesa!",2019-05-16T23:18:50+0000,"{'100032989292424': 'ANGRY', '100032964460951': 'LIKE', '100032456537632': 'LIKE', '100032846050941': 'LIKE', '100032836692530': 'LIKE', '100032820759884': 'WOW', '100032859490933': 'LIKE', '100032826737693': 'LIKE', '100033078753353': 'LIKE', '100035036167800': 'LIKE', '100032649611640': 'LOVE', '100030106785215': 'LOVE', '100033084863985': 'LIKE', '100033708555087': 'LIKE', '100032812300565': 'LIKE', '100032636461431': 'LIKE', '100032722762520': 'LIKE', '100033003601979': 'LIKE', '100032808160803': 'LIKE', '100034848075279': 'LIKE', '100032633731654': 'LOVE', '100032910843972': 'LIKE', '100032926207024': 'LIKE', '100036697923726': 'LIKE', '100032754074800': 'LIKE'}"
296344504553547,401516387369691,"Congratulations Mariel Mariel Montebon, our new Senior Data Engineer (Admin)!

Mar joined the company more than a year ago and has been able to improve her skill sets as the core implementer in all Talend related projects. She has been the go-to person for any Talend related project especially in implementing the full DevOps cycle. She was able to adapt and address challenges especially with the evolving nature of the Talend platform (Data Catalog and Cloud).

On behalf of the DSO team we are very excited about her new role.

Keep up the good work Mar!",2019-05-16T23:15:36+0000,"{'100032456537632': 'LIKE', '100032972164719': 'LIKE', '100032846050941': 'LIKE', '100032836692530': 'LIKE', '100032820759884': 'WOW', '100032859490933': 'LIKE', '100033078753353': 'LIKE', '100035036167800': 'LIKE', '100034503210924': 'LIKE', '100033708555087': 'LIKE', '100032812300565': 'LIKE', '100032731579639': 'LIKE', '100032636461431': 'LIKE', '100032951194985': 'LOVE', '100032722762520': 'LIKE', '100032808160803': 'LIKE', '100034848075279': 'LIKE', '100032910843972': 'LIKE', '100032633731654': 'LOVE', '100032923357077': 'LIKE', '100032554938937': 'LIKE', '100032754074800': 'LIKE', '100032989292424': 'HAHA', '100032884628255': 'LOVE', '100032934696538': 'LIKE'}"
296344504553547,402274900627173,No Message,2019-05-16T10:19:13+0000,"{'100032961155069': 'LIKE', '100033084863985': 'LIKE', '100032766197450': 'WOW'}"
296344504553547,402277217293608,No Message,2019-05-16T08:50:37+0000,{}
296344504553547,401516740702989,"Congratulations Al Escasa, our MIS and Systems Operations Manager!

Al joined the company 4 years ago and has advanced through progressively more responsible positions in the DSO department, where he has demonstrated his leadership qualities by motivating others through leading by example.

He is instrumental in building the team and in honing their respective skills and expertise that would greatly contribute to Novare’s revenue stream. 

Al was last year's recipient of Novare Core Values Award (Respect).

In behalf of the DSO team we are very excited about his new role at the company.

Keep up the good work!",2019-05-16T05:42:21+0000,"{'100032964460951': 'LOVE', '100032456537632': 'LIKE', '100032753895137': 'LIKE', '100033494820389': 'LIKE', '100032904078295': 'LIKE', '100032967934947': 'LIKE', '100032846050941': 'LOVE', '100035564049812': 'LIKE', '100032862370779': 'LIKE', '100034933909552': 'LOVE', '100032640691147': 'LIKE', '100032836692530': 'LIKE', '100032820759884': 'WOW', '100032874069420': 'LOVE', '100032960915478': 'LIKE', '100032649611640': 'LOVE', '100032859490933': 'LIKE', '100033078753353': 'LOVE', '100032929386640': 'LIKE', '100035036167800': 'LIKE', '100032971415480': 'LOVE', '100032969584692': 'LIKE', '100033285142718': 'LIKE', '100034503210924': 'LIKE', '100032473906158': 'LIKE'}"
296344504553547,402184120636251,"Sun Life STP team brthday, promotion, regularization celebration",2019-05-16T05:24:03+0000,"{'100032804983896': 'LIKE', '100032923357077': 'LIKE', '100032560687664': 'LIKE', '100032976454223': 'LIKE', '100032910843972': 'LIKE', '100032769467323': 'LOVE', '100033084863985': 'LIKE', '100032473546500': 'LIKE', '100032636461431': 'LIKE', '100032754074800': 'LOVE', '100036489856440': 'LIKE', '100032808160803': 'LOVE', '100032914447628': 'LIKE', '100032760977969': 'LOVE', '100033708555087': 'LIKE', '100032876165558': 'LIKE', '100032966224998': 'LOVE', '100032878955819': 'LIKE'}"
296344504553547,402118407309489,"Hi **Everyone**, 

Just a reminder, today's APE is applicable only for **Regular** employees as of **May 2019**. 

Employees who are 6 months below are not required to undergo today's APE as their Pre-Employment - Medical Exams are still valid.

Please make sure to bring with you your intellicare Card/ Valid ID when you visit the office for APE.

Thanks, 

Pat",2019-05-16T02:39:05+0000,"{'100032754074800': 'LIKE', '100033882673485': 'LIKE', '100034018894280': 'LIKE'}"
296344504553547,397982221056441,No Message,2019-05-16T01:38:24+0000,"{'100036705993009': 'LIKE', '100032930556692': 'LIKE', '100033013230542': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,401635374024459,"~~With the PPCRV National Chairperson and our CEO, Ms. MCV 😎

[#Eleksyon2019](https://www.facebook.com/hashtag/eleksyon2019?source=feed_text&epa=HASHTAG)
[#TatakMDiNovare](https://www.facebook.com/hashtag/tatakmdinovare?source=feed_text&epa=HASHTAG)
[#BotoKoDangalKoIpagtatanggolKo](https://www.facebook.com/hashtag/botokodangalkoipagtatanggolko?source=feed_text&epa=HASHTAG)",2019-05-15T12:01:01+0000,"{'100032804983896': 'LIKE', '100032919007525': 'LIKE', '100032633731654': 'LIKE', '100033369812370': 'LIKE', '100032876165558': 'LIKE', '100033882673485': 'LIKE', '100032976454223': 'LIKE', '100032836692530': 'LIKE', '100035036167800': 'LIKE', '100032923357077': 'LIKE', '100033494820389': 'LIKE', '100032812300565': 'LIKE', '100032683807136': 'LIKE', '100032887745112': 'LIKE', '100032636461431': 'LIKE', '100033084863985': 'LIKE', '100032779902733': 'LIKE', '100032756418413': 'LIKE', '100032910843972': 'LIKE', '100032961155069': 'LIKE', '100032930556692': 'LIKE'}"
296344504553547,400951334092863,Mmmmm 🤔,2019-05-15T07:46:40+0000,"{'100033003601979': 'HAHA', '100032857511542': 'HAHA', '100034018894280': 'LIKE', '100032874069420': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,401445870710076,#iamnovare #excellenceamplified,2019-05-15T04:12:31+0000,"{'100033037479018': 'LIKE', '100032846050941': 'LIKE', '100032836692530': 'LIKE', '100032971415480': 'LOVE', '100035036167800': 'LIKE', '100032989292424': 'LOVE', '100033882673485': 'LIKE', '100032764787463': 'LIKE', '100034148529141': 'LIKE', '100032804983896': 'LIKE', '100033029850068': 'LIKE', '100032636713015': 'LIKE', '100032808160803': 'LOVE', '100032756418413': 'LOVE', '100032976454223': 'WOW', '100032934696538': 'LIKE', '100032554938937': 'LIKE', '100032769467323': 'LIKE', '100032886459278': 'LIKE', '100033003601979': 'LOVE', '100034848075279': 'LIKE', '100032980054399': 'WOW', '100032807174508': 'LIKE', '100032967934947': 'LIKE', '100034018894280': 'LIKE'}"
296344504553547,400210780833585,"The PPCRV Vote Count/Validate App is now good to go!!!
Congratulations PPCRV Enhancement Team, for your great work! 

Pwede na matulog later hahaha esp RJ, KC and Jen since last week pa walang tulog para sa bayan! 🙂 Gising ulit later para sa support sa HQ! Exciting!

Special thanks to Sir Melvin Lopez for your 100% support and being with us until morning since saturday. Sir Topher Cometa and Sir William Emmanuel Yu thank you for the trust, guidance and support!

PO/TM: John Gregory Jose
TM: Jeriel Jan del Prado
Project Consultant: Melvin Lopez
PM: Ian Ian Francis Bartolome Delfino
Creative Designer: Ian Ronneil Navarro
Lead Dev: Roland Jhoie Vocalan
Devs: Jimuel Moreno, Keifer Fababeir, Joseph Ongsingco, Dave Villote, Rosalia Valenzuela, Kent Flores
Lead QA: Kryzl Seveles
QAs: Jenlyn Labrador, Kryzl Seveles
BA: Jenlyn Labrador
BA Consultant: Jane Lucille Jamoso

#PersistenceAndPerseverance
#TatakNovare",2019-05-13T06:17:04+0000,"{'100032976454223': 'LIKE', '100032929386640': 'LIKE', '100032473906158': 'LIKE', '100030106785215': 'LOVE', '100032804983896': 'LIKE', '100032876165558': 'LIKE', '100032756418413': 'LIKE', '100032923357077': 'LOVE', '100032636461431': 'LIKE', '100034018894280': 'LIKE', '100032971415480': 'LOVE', '100032957435343': 'LOVE', '100033084863985': 'LIKE', '100032779902733': 'LOVE', '100032857301124': 'LOVE', '100036418432492': 'LIKE', '100032926207024': 'LIKE', '100032812300565': 'LOVE', '100032910843972': 'LIKE', '100032871010328': 'LIKE', '100032874069420': 'LOVE', '100032754074800': 'LOVE', '100032834502761': 'LIKE', '100032808160803': 'LOVE', '100032769467323': 'LOVE'}"
296344504553547,399231314264865,Many things are happening today but I'm very proud to say that everyone's working together towards success. Thank you BDO Digifi Team and PPCRV volunteers for your commitment.,2019-05-12T00:10:47+0000,"{'100032764787463': 'LIKE', '100032977530767': 'LIKE', '100033003601979': 'LIKE', '100032804983896': 'LIKE', '100032756418413': 'LIKE', '100032661564169': 'LOVE', '100032967934947': 'LIKE', '100032769167149': 'LIKE', '100036489856440': 'LIKE', '100032989292424': 'LIKE', '100033014610760': 'LIKE', '100034933909552': 'LIKE', '100032779902733': 'LIKE', '100032834502761': 'LIKE', '100032857511542': 'LIKE', '100032649611640': 'LOVE', '100033288082985': 'LIKE', '100032887745112': 'LOVE', '100036644347522': 'LOVE', '100032859490933': 'LIKE', '100032923357077': 'LIKE', '100032904078295': 'LIKE', '100032761364618': 'LIKE', '100033084863985': 'LIKE', '100032453658491': 'LIKE'}"
296344504553547,399372460917417,"To all Mothers, Mommies, to-be Mommies, Inay, Nanay, Happy Mother's Day!",2019-05-11T16:30:34+0000,"{'100033494820389': 'LIKE', '100032923357077': 'LOVE', '100032929386640': 'LIKE', '100034933909552': 'LIKE', '100036666335913': 'LOVE', '100032930556692': 'LIKE', '100033393816241': 'LIKE', '100036705993009': 'LOVE', '100032904078295': 'LIKE', '100030106785215': 'LOVE', '100032910843972': 'LOVE', '100033005495039': 'LOVE', '100036644347522': 'LOVE', '100032874069420': 'LOVE'}"
296344504553547,399371434250853,"Happy Mother’s Day sa mga nanay na at sa mga nanay nyo guys! 
- From PPCRV Team
#GisingPaKami",2019-05-11T16:28:22+0000,"{'100032804983896': 'LIKE', '100032923357077': 'LOVE', '100032930556692': 'LIKE', '100036418432492': 'LIKE', '100036635437905': 'LIKE', '100036705993009': 'LOVE', '100032904078295': 'LIKE', '100032910843972': 'LIKE', '100033005495039': 'LOVE', '100036644347522': 'LOVE', '100032874069420': 'LOVE'}"
296344504553547,398523341002329,"Novare Cup - Monopoly Deal 

May the odds ever be in your favor",2019-05-11T15:45:33+0000,"{'100034444385085': 'LIKE', '100036666335913': 'LOVE', '100032910843972': 'LIKE', '100032930556692': 'LIKE', '100033708555087': 'LOVE', '100036418432492': 'LIKE', '100036705993009': 'LIKE', '100032769467323': 'LIKE', '100032874069420': 'LIKE', '100033003601979': 'LOVE', '100032887745112': 'LOVE', '100032636461431': 'LIKE', '100032754074800': 'LIKE'}"
296344504553547,399349904253006,Filter out those candidates using Google Sheets. 🙂 [bit.ly/Eleksyon2019](https://bit.ly/Eleksyon2019),2019-05-11T15:43:31+0000,"{'100032826737693': 'LIKE', '100033393816241': 'LIKE', '100032891168956': 'LIKE', '100032473546500': 'LIKE', '100032930556692': 'LIKE'}"
296344504553547,399283777592952,"Hi guys. :)

Since Monday is already election day and some have not yet completed their ballots or not yet fully decided on who to vote for; I'm sharing this link that might help you decide based on which candidates have similar views as yours.

You can also check which precinct you are located and your status here: https://www.gov.ph/web/precinctfinder",2019-05-11T13:28:25+0000,"{'100034933909552': 'LIKE', '100032649611640': 'LIKE', '100036705993009': 'LIKE', '100032919007525': 'LOVE', '100032859490933': 'LIKE', '100032930556692': 'LIKE', '100032754074800': 'LIKE', '100032910843972': 'LIKE', '100032473546500': 'LIKE', '100032828053226': 'LOVE', '100032779366610': 'LIKE', '100032956024899': 'LIKE'}"
296344504553547,398591987662131,"Next week, #NovareCup will be switching things up. Get ready for Nintendo Switch week! 😁",2019-05-10T08:47:59+0000,"{'100032683807136': 'LIKE', '100032887745112': 'LIKE', '100036705993009': 'LIKE', '100033003601979': 'LIKE', '100036697923726': 'LIKE', '100033084863985': 'LOVE'}"
296344504553547,398516664336330,"ATM: Monopoly Teams 4, 5, 6, 7",2019-05-10T05:49:00+0000,"{'100032756418413': 'LIKE', '100032910843972': 'LIKE', '100032874069420': 'LIKE', '100033003601979': 'LIKE', '100036418432492': 'LIKE', '100032930556692': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,398519831002680,No Message,2019-05-10T04:58:56+0000,"{'100032754074800': 'LIKE', '100033003601979': 'LOVE'}"
296344504553547,398482331006430,"The Eagle has Landed!

Here’s some of the ideas where you can use your earnings! 

You’re Welcome! Spend Wisely! 

Happy Friday!

Love lots,
Pat",2019-05-10T03:04:32+0000,"{'100032753895137': 'LIKE', '100032710043264': 'LIKE', '100033003601979': 'LOVE', '100036644347522': 'LOVE'}"
296344504553547,398135911041072,"📣📣📣

Hi Everyone,

Check this out! Half of 13th month is gonna be available for withdrawal tomorrow May 10!

PS, apologies for blow by blow posts and announcements.. 😁😁😁✌🏼✌🏼✌🏼

Thank You for your hard work, dedication and continued collaboration! Spend wisely! 

Love lots,
Pat",2019-05-09T14:43:38+0000,"{'100033029850068': 'LIKE', '100032756418413': 'LIKE', '100032804983896': 'LIKE', '100032871010328': 'LOVE', '100034933909552': 'LOVE', '100032636461431': 'LIKE', '100032886459278': 'LOVE'}"
296344504553547,398004641054199,"It’s gonna be a long weekend but Hey! Don’t forget to practice your right to vote! Your vote can change our future!  May 13 is a Holiday! 

#VoteWisely #Halalan2019 

Love lots,
Pat",2019-05-09T09:03:47+0000,{}
296344504553547,398001351054528,"Hi Everyone!

Please be reminded of the upcoming APE (Annual Physical Exam) on May 16, 2019 from 8AM to 5PM. 

For more details, please feel free to connect with our company nurse at local 1905 or send an email at nurse@mdi.net.ph

 You can also click on the photo or check our emails. 

Remember, Health is Wealth! 

Love lots, 

Pat",2019-05-09T08:50:43+0000,{}
296344504553547,398000984387898,No Message,2019-05-09T08:47:50+0000,{'100032636461431': 'LIKE'}
296344504553547,397897857731544,"# Did You Know? 
That there are 2 __infinity stones__ at the 3rd floor.

You're welcome. 🤣🤣🤣🤣",2019-05-09T07:38:48+0000,"{'100032857511542': 'HAHA', '100032930556692': 'HAHA', '100035738800974': 'LIKE', '100032804983896': 'HAHA', '100034933909552': 'HAHA', '100032636461431': 'LIKE', '100032753895137': 'HAHA', '100032999702274': 'LIKE', '100036644347522': 'HAHA', '100032926207024': 'HAHA', '100032887745112': 'HAHA', '100033084863985': 'HAHA', '100033369812370': 'HAHA', '100032910843972': 'HAHA', '100036705993009': 'WOW', '100032878955819': 'LIKE', '100036418432492': 'HAHA'}"
296344504553547,397916754396321,"Save the date and Run with us!

Novare Recruitment Open house on May 14, 2019 from 9:00 AM to 12:00 NN 10F HR Reception, MDI Corporate Center BGC, Taguig.",2019-05-09T05:44:25+0000,"{'100030106785215': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,397833827737947,"Facebook translates... 🤣

It's a start.",2019-05-09T01:55:40+0000,"{'100032934696538': 'HAHA', '100032640691147': 'LIKE', '100032710043264': 'HAHA', '100032874069420': 'HAHA', '100032886459278': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,397827904405206,"**Facebook Team visits Novare HQ**

Date: May 9, 2019 (Thursday)

Time: 10:00 PM to 3:00 PM

Please join us in welcoming Anthony Russel, Adam Bowden and Fasai Pongpitaksopon of Facebook; as they pay a courtesy visit to the MDI Novare HQ during the above schedule.

Our Facebook guests will be at the 9th floor Calypso to meet with Topher Cometa and the Novare Mancom. Kindly note that our guests will be brought around to tour the MDI Novare floors.

We ask that everyone please take the time to clean your desks and the surrounding areas as preparation of the floor walk and show them the best of MDI Novare.

Thank you!",2019-05-09T01:36:52+0000,{}
296344504553547,397827034405293,What does the God of Mischief said to the God of Death?... Not today.,2019-05-09T01:34:32+0000,"{'100033393816241': 'LIKE', '100033003601979': 'HAHA', '100032910843972': 'HAHA', '100033084863985': 'HAHA'}"
296344504553547,397459891108674,"A little break will not hurt
#GoFish
#NovareCup2019",2019-05-08T10:10:19+0000,"{'100032804983896': 'LIKE', '100032753895137': 'WOW', '100034444385085': 'LIKE', '100036697923726': 'LIKE', '100032857511542': 'LIKE', '100032731580316': 'LIKE', '100032710043264': 'LIKE', '100036418432492': 'LIKE', '100032649611640': 'LOVE', '100032930556692': 'LIKE', '100032812300565': 'LIKE', '100032910843972': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,397418891112774,"Hi Everyone,

Please be reminded of the DTR submission.

Note that late submission, incorrect DTR details and discrepancies will no longer be accepted for disputes once approved. Please be careful and mindful of your time entries via EzTech. 

Hi Line Managers,

For cross check. Please ensure that Approved leaves, overtime etc are properly reflected before hiting the approve button.

Thank You,

Pat",2019-05-08T08:38:03+0000,"{'100032754074800': 'LIKE', '100033708555087': 'LIKE', '100033003601979': 'LIKE'}"
296344504553547,397407834447213,Novare + Facebook #workplaceintegration,2019-05-08T08:07:08+0000,"{'100032636461431': 'LIKE', '100032804983896': 'LIKE', '100036489856440': 'LIKE', '100034444385085': 'LIKE', '100032754074800': 'LIKE', '100032886459278': 'LIKE', '100032761364618': 'LIKE', '100032812300565': 'LIKE', '100032808160803': 'WOW', '100032756418413': 'LIKE', '100032910843972': 'LIKE', '100034933909552': 'LIKE', '100032934696538': 'LIKE', '100036096710949': 'LIKE', '100033003601979': 'LIKE', '100032834502761': 'LIKE', '100032731580316': 'LIKE', '100032914447628': 'LIKE', '100032878955819': 'LIKE', '100033013230542': 'LIKE', '100034018894280': 'LIKE', '100032930556692': 'LIKE'}"
296344504553547,389168615271135,"For those who will be watching ""Avengers: End Game"". Make sure you can hold your pee for 3 hours. You blink, you miss.",2019-05-08T06:28:07+0000,"{'100032754074800': 'LIKE', '100032930556692': 'LIKE', '100032876165558': 'LIKE', '100032999702274': 'LIKE', '100032753895137': 'LIKE', '100032661564169': 'LOVE', '100032633731654': 'WOW', '100032961155069': 'LIKE', '100032649611640': 'SAD', '100032976454223': 'WOW', '100034018894280': 'LIKE', '100033369812370': 'LIKE', '100032804983896': 'HAHA', '100032956024899': 'WOW', '100035564049812': 'SAD', '100035852197986': 'LIKE', '100032910843972': 'WOW', '100034208433317': 'SAD', '100033084863985': 'WOW', '100034933909552': 'SAD', '100032878955819': 'LIKE'}"
296344504553547,397380457783284,"We are hiring MIS Interns! 

IT interns will support the MIS team in the maintenance of hardware, software and other systems.

• Hardware/Software troubleshooting.
• Handling different systems.
• Will perform daily routine operations (backup, updates and etc.)
• System & Network Administration.",2019-05-08T06:26:04+0000,"{'100032769467323': 'LIKE', '100032754074800': 'LIKE', '100032878955819': 'LIKE', '100033107119797': 'LOVE', '100033369812370': 'LIKE'}"
296344504553547,397352744452722,"Champ! 6 - Order of the Nameless Ones.
Nakapikit, nagstrategize",2019-05-08T05:03:48+0000,"{'100032636461431': 'LIKE', '100032649611640': 'HAHA', '100032878955819': 'LIKE', '100032731580316': 'LIKE', '100032930556692': 'LIKE', '100033003601979': 'LIKE', '100032710043264': 'HAHA', '100032812300565': 'LIKE', '100032910843972': 'HAHA', '100033084863985': 'HAHA'}"
296344504553547,397351751119488,Pro table,2019-05-08T05:02:16+0000,"{'100032910843972': 'LIKE', '100034444385085': 'LIKE', '100036418432492': 'LIKE', '100032857301124': 'LIKE'}"
296344504553547,397342477787082,No Message,2019-05-08T04:32:15+0000,{}
296344504553547,397340044453992,No Message,2019-05-08T04:23:28+0000,{}
296344504553547,393784954809501,"Congratulations **Amicassa API team** for achieving 100% passing rate on the recently concluded UAT! 

Let’s stay **#FocusedToWin **until the next activities so we can enable our customers to be **#FocusedToWin** as well🙂",2019-05-07T00:11:58+0000,"{'100032753895137': 'LIKE', '100032923357077': 'LIKE', '100032649611640': 'LOVE', '100032636461431': 'LIKE', '100032971415480': 'LOVE', '100032934516545': 'LIKE', '100033029850068': 'LIKE', '100033369812370': 'LIKE', '100032910843972': 'LIKE', '100032934696538': 'LIKE', '100033708555087': 'LIKE', '100032804983896': 'LIKE', '100032836692530': 'LIKE', '100032956024899': 'LOVE', '100032989922822': 'LIKE', '100033003601979': 'LOVE', '100032754074800': 'LOVE', '100032972164719': 'LIKE', '100032929386640': 'LIKE', '100032812300565': 'LIKE', '100032887745112': 'LOVE', '100032661564169': 'LOVE', '100032874069420': 'LIKE', '100032967934947': 'LIKE', '100032473906158': 'LIKE'}"
296344504553547,396256767895653,"True story #Novengers #4ever #Teamwork

CTTO",2019-05-06T05:59:13+0000,"{'100032930556692': 'LIKE', '100032976454223': 'LIKE', '100032874069420': 'LIKE', '100032926207024': 'LIKE', '100034018894280': 'LIKE', '100032804983896': 'LIKE', '100033003601979': 'LIKE', '100032636461431': 'LIKE', '100032878955819': 'LIKE'}"
296344504553547,396245897896740,AWSome Day on May 30. Free Online training from AWS. ,2019-05-06T05:07:49+0000,"{'100032710043264': 'LIKE', '100032926207024': 'WOW', '100033013230542': 'LIKE', '100032961155069': 'WOW', '100032878955819': 'LIKE'}"
296344504553547,394432758078054,No Message,2019-05-06T04:28:58+0000,"{'100033003601979': 'LIKE', '100032754074800': 'LIKE', '100032756418413': 'LIKE', '100035738800974': 'LIKE', '100032814674544': 'HAHA', '100032731580316': 'LIKE', '100032976454223': 'HAHA', '100032649611640': 'HAHA', '100032804983896': 'HAHA', '100033708555087': 'HAHA', '100032910843972': 'LIKE', '100032779902733': 'LIKE', '100034018894280': 'LIKE', '100032633731654': 'LIKE', '100032999702274': 'LIKE'}"
296344504553547,396175591237104,"Hi Guys, Don't forget to send your ID Pics and Emergency Contact stat! 😁

We want to wear our new IDs already 🤗",2019-05-06T02:12:56+0000,{}
296344504553547,395514694636527,😅,2019-05-05T12:33:19+0000,"{'100036697923726': 'SAD', '100032930556692': 'HAHA', '100030106785215': 'HAHA', '100032649611640': 'HAHA', '100035738800974': 'LIKE', '100036234738865': 'HAHA', '100032926207024': 'HAHA', '100033708555087': 'HAHA', '100032910843972': 'HAHA', '100032961155069': 'HAHA', '100032914447628': 'SAD', '100032753895137': 'HAHA', '100032878955819': 'HAHA'}"
296344504553547,395719597949370,"# Novare Cup 2019: Scoreboard Update as of May 5, 2019.

Congratulations to Chrislene Legaspina from team *Maroon 8* for winning **Boxing (Kinect)**!

# Stay Tuned
Schedule for Semi-finals and Finals round for Tennis (Kinect)!

# Watch Out
This week is *House of Cards Week* with Mobile Legends 2 on Friday night

#WorkHard #HaveFun #NovareCup #InfinityWars",2019-05-05T10:06:44+0000,{'100032878955819': 'LIKE'}
296344504553547,394423501412313,No Message,2019-05-03T10:53:44+0000,"{'100033003601979': 'HAHA', '100032804983896': 'HAHA', '100032910843972': 'LIKE', '100032874069420': 'LIKE', '100033708555087': 'HAHA'}"
296344504553547,394344801420183,No Message,2019-05-03T08:59:03+0000,"{'100032967934947': 'LIKE', '100032910843972': 'LIKE', '100032961155069': 'LIKE', '100032980054399': 'LOVE'}"
296344504553547,394370594750937,Hiring Now: Associate Data Scientist,2019-05-03T08:18:34+0000,"{'100036697923726': 'LIKE', '100033899230825': 'LIKE', '100033084863985': 'LIKE', '100033369812370': 'LIKE'}"
296344504553547,394290691425594,No Message,2019-05-03T04:40:11+0000,"{'100032779902733': 'LIKE', '100032910843972': 'LIKE', '100034196030872': 'LOVE'}"
296344504553547,394288928092437,No Message,2019-05-03T04:34:29+0000,"{'100033003601979': 'LIKE', '100032910843972': 'LIKE', '100032999702274': 'LIKE'}"
296344504553547,394268408094489,"SURPRISE! You don't need to hide your MLBB greatness, we are holding our own league next Friday!",2019-05-03T03:32:20+0000,"{'100036705993009': 'WOW', '100032878955819': 'LIKE'}"
296344504553547,394266631428000,No Message,2019-05-03T03:27:07+0000,{}
296344504553547,394265634761433,No Message,2019-05-03T03:24:03+0000,{}
296344504553547,394264768094853,No Message,2019-05-03T03:21:11+0000,{}
296344504553547,394263528094977,No Message,2019-05-03T03:17:29+0000,{'100033005495039': 'WOW'}
296344504553547,393878591466804,"Our country needs you. Yes you! 

Click the link below and register:

https://docs.google.com/forms/d/e/1FAIpQLScCHog2Q4E01f_zLHZpHmMtWWY3lPXsUQ9nEuOWS3yQu5Vp2g/viewform",2019-05-03T03:09:08+0000,"{'100032812300565': 'LIKE', '100033013230542': 'LIKE', '100032754074800': 'LOVE', '100032779902733': 'LIKE', '100033110987111': 'LIKE', '100032836692530': 'LIKE', '100032874069420': 'LIKE'}"
296344504553547,393775201477143,"Hi guys,

Who has Switch? Can Novare Cup borrow yung Switch niyo para matuloy yung mga Swtich games? 🙂 Thanks!",2019-05-02T23:13:54+0000,{'100032649611640': 'LOVE'}
296344504553547,393809488140381,Play your cards right and bring home a win for your team. We need all hands  on deck as we get ready for House of Cards Week!  #novarecup2019,2019-05-02T08:44:58+0000,{}
296344504553547,390405711814092,"TIME TO KINNECT! Bowling, Boxing and Tennis Kinnect next week 🥊🎾",2019-05-02T08:35:47+0000,"{'100032930556692': 'LIKE', '100032804983896': 'LIKE', '100032636461431': 'LIKE', '100033003601979': 'LIKE', '100032754074800': 'LIKE', '100032766197450': 'LOVE', '100033084863985': 'WOW'}"
